discipline_root,candidate_approval_number,approval_year,project_type_contexts,discipline_scope_contexts,segment_ids,max_segment_density,priority,context_risk,next_probe_policy,exact_web_query,funding_web_query,crossref_filter,institution_site_query,status,selected_for_first_batch,warning,crossref_strict_http_status,crossref_strict_total_results,crossref_strict_exact_nsfc_work_count,crossref_fallback_http_status,crossref_fallback_total_results,crossref_fallback_exact_award_count,openalex_award_count,openalex_work_count,openalex_award_http_statuses,openalex_work_http_statuses,confirmed_sources,publication_evidence_count,existence_status,evidence_level,project_title_candidate,lead_investigator_candidate,institution_candidate,candidate_identity_source,official_confirmation_status,requires_web_review,next_action,source_errors,retrieved_at,warning,batch_source_directory
E,51368030,2013,regional,E08,2013|regional|E08|51368|3,0.816667,P3,true,manual_context_review_before_probe,"""51368030""","""51368030"" ""National Natural Science Foundation of China""","award.number:51368030,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51368030""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,10,10,,0,0,0,0,200,200,crossref,10,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:58:42+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-005
E,51368044,2013,regional,E08,2013|regional|E08|51368|3,0.816667,P3,true,manual_context_review_before_probe,"""51368044""","""51368044"" ""National Natural Science Foundation of China""","award.number:51368044,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51368044""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,8,8,,0,0,0,0,200,200,crossref,8,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:58:42+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-005
E,51368045,2013,regional,E08,2013|regional|E08|51368|3,0.816667,P3,true,manual_context_review_before_probe,"""51368045""","""51368045"" ""National Natural Science Foundation of China""","award.number:51368045,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51368045""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,2,2,,0,0,0,0,200,200,crossref,2,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:58:42+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-005
E,51368051,2013,regional,E08,2013|regional|E08|51368|3,0.816667,P3,true,manual_context_review_before_probe,"""51368051""","""51368051"" ""National Natural Science Foundation of China""","award.number:51368051,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51368051""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:58:42+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-005
E,51369004,2013,regional,E09,2013|regional|E09|51369|3,0.806452,P3,true,manual_context_review_before_probe,"""51369004""","""51369004"" ""National Natural Science Foundation of China""","award.number:51369004,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51369004""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:58:42+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-005
E,51369008,2013,regional,E09,2013|regional|E09|51369|3,0.806452,P3,true,manual_context_review_before_probe,"""51369008""","""51369008"" ""National Natural Science Foundation of China""","award.number:51369008,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51369008""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,2,2,,0,0,0,0,200,200,crossref,2,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:58:42+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-005
E,51369020,2013,regional,E09,2013|regional|E09|51369|3,0.806452,P3,true,manual_context_review_before_probe,"""51369020""","""51369020"" ""National Natural Science Foundation of China""","award.number:51369020,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51369020""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:58:42+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-005
E,51369024,2013,regional,E09,2013|regional|E09|51369|3,0.806452,P3,true,manual_context_review_before_probe,"""51369024""","""51369024"" ""National Natural Science Foundation of China""","award.number:51369024,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51369024""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:58:42+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-005
E,51369026,2013,regional,E09,2013|regional|E09|51369|3,0.806452,P3,true,manual_context_review_before_probe,"""51369026""","""51369026"" ""National Natural Science Foundation of China""","award.number:51369026,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51369026""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:58:42+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-005
E,51369030,2013,regional,E09,2013|regional|E09|51369|3,0.806452,P3,true,manual_context_review_before_probe,"""51369030""","""51369030"" ""National Natural Science Foundation of China""","award.number:51369030,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51369030""",queued,false,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:58:42+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/downloaded-remaining/nsfc-be-probe-batch-005
E,51371058,2013,general,E01,2013|general|E01|51371|3,0.995074,P1,false,immediate_probe,"""51371058""","""51371058"" ""National Natural Science Foundation of China""","award.number:51371058,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51371058""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51372147,2013,general,E02,2013|general|E02|51372|3,0.996466,P1,false,immediate_probe,"""51372147""","""51372147"" ""National Natural Science Foundation of China""","award.number:51372147,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51372147""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,10,10,,0,0,0,0,200,200,crossref,10,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51375019,2013,general,E05,2013|general|E05|51375|3,0.998081,P1,false,immediate_probe,"""51375019""","""51375019"" ""National Natural Science Foundation of China""","award.number:51375019,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51375019""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,1,,0,0,0,0,200,200,crossref,1,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51401218,2014,youth_c,E01,2014|youth_c|E01|51401|3,0.991770,P1,false,immediate_probe,"""51401218""","""51401218"" ""National Natural Science Foundation of China""","award.number:51401218,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51401218""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,3,3,,0,0,0,0,200,200,crossref,3,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51401229,2014,youth_c,E01,2014|youth_c|E01|51401|3,0.991770,P1,false,immediate_probe,"""51401229""","""51401229"" ""National Natural Science Foundation of China""","award.number:51401229,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51401229""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,2,2,,0,0,0,0,200,200,crossref,2,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51403158,2014,youth_c,E03,2014|youth_c|E03|51403|3,0.995918,P1,false,immediate_probe,"""51403158""","""51403158"" ""National Natural Science Foundation of China""","award.number:51403158,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51403158""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,14,14,,0,0,0,0,200,200,crossref,14,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51404224,2014,youth_c,E04,2014|youth_c|E04|51404|3,0.996764,P1,false,immediate_probe,"""51404224""","""51404224"" ""National Natural Science Foundation of China""","award.number:51404224,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51404224""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51405295,2014,youth_c,E05,2014|youth_c|E05|51405|3,0.996183,P1,false,immediate_probe,"""51405295""","""51405295"" ""National Natural Science Foundation of China""","award.number:51405295,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51405295""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,0,0,200,0,0,0,0,200,200,,0,no_match_all_sources,E_negative_probe_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51405515,2014,youth_c,E05,2014|youth_c|E05|51405|3,0.996183,P1,false,immediate_probe,"""51405515""","""51405515"" ""National Natural Science Foundation of China""","award.number:51405515,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51405515""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,9,9,,0,0,0,0,200,200,crossref,9,confirmed_bibliographic,C_bibliographic,,,,,not_checked,true,official_or_institutional_confirmation,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
E,51406162,2014,youth_c,E06,2014|youth_c|E06|51406|3,0.991701,P1,false,immediate_probe,"""51406162""","""51406162"" ""National Natural Science Foundation of China""","award.number:51406162,award.funder:501100001809","site:edu.cn OR site:ac.cn ""51406162""",queued,true,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,200,1,0,200,1,1,0,0,200,200,,0,award_number_only,D_award_only,,,,,not_checked,true,exact_web_and_institution_search,,2026-08-27T07:33:47+00:00,bibliographic/aggregator evidence only; API channels may share provenance; no PI or project fact inferred,/home/runner/work/PolyFT/PolyFT/extracted-first/nsfc-be-probe-batch-001
