segment_id,approval_year,project_type,discipline_scope,format_family,prefix_before_serial,serial_width,regex,observed_count,min_serial,max_serial,range_size,density,contiguous_run_count,internal_gap_count,min_number,max_number,rule_strength,evidence_scope
2018|joint_fund|E01|U1867|3,2018,joint_fund,E01,alpha_numeric,U1867,3,^U1867\d{3}$,2,201,202,2,1.000000,1,0,U1867201,U1867202,contiguous,official_completed_subset
2018|joint_fund|E02|U1806|3,2018,joint_fund,E02,alpha_numeric,U1806,3,^U1806\d{3}$,3,221,223,3,1.000000,1,0,U1806221,U1806223,contiguous,official_completed_subset
2018|joint_fund|E02|U1808|3,2018,joint_fund,E02,alpha_numeric,U1808,3,^U1808\d{3}$,2,209,210,2,1.000000,1,0,U1808209,U1808210,contiguous,official_completed_subset
2018|joint_fund|E02|U1809|3,2018,joint_fund,E02,alpha_numeric,U1809,3,^U1809\d{3}$,1,217,217,1,1.000000,1,0,U1809217,U1809217,contiguous,official_completed_subset
2018|joint_fund|E02|U1810|3,2018,joint_fund,E02,alpha_numeric,U1810,3,^U1810\d{3}$,6,113,204,92,0.065217,2,86,U1810113,U1810204,sparse,official_completed_subset
2018|joint_fund|E02|U1837|3,2018,joint_fund,E02,alpha_numeric,U1837,3,^U1837\d{3}$,3,202,601,400,0.007500,2,397,U1837202,U1837601,sparse,official_completed_subset
2018|joint_fund|E02|U1864|3,2018,joint_fund,E02,alpha_numeric,U1864,3,^U1864\d{3}$,1,207,207,1,1.000000,1,0,U1864207,U1864207,contiguous,official_completed_subset
2018|joint_fund|E03|U1808|3,2018,joint_fund,E03,alpha_numeric,U1808,3,^U1808\d{3}$,1,211,211,1,1.000000,1,0,U1808211,U1808211,contiguous,official_completed_subset
2018|joint_fund|E03|U1809|3,2018,joint_fund,E03,alpha_numeric,U1809,3,^U1809\d{3}$,1,218,218,1,1.000000,1,0,U1809218,U1809218,contiguous,official_completed_subset
2018|joint_fund|E03|U1810|3,2018,joint_fund,E03,alpha_numeric,U1810,3,^U1810\d{3}$,1,118,118,1,1.000000,1,0,U1810118,U1810118,contiguous,official_completed_subset
2018|joint_fund|E03|U1837|3,2018,joint_fund,E03,alpha_numeric,U1837,3,^U1837\d{3}$,2,204,205,2,1.000000,1,0,U1837204,U1837205,contiguous,official_completed_subset
2018|joint_fund|E03|U1864|3,2018,joint_fund,E03,alpha_numeric,U1864,3,^U1864\d{3}$,1,208,208,1,1.000000,1,0,U1864208,U1864208,contiguous,official_completed_subset
2018|joint_fund|E04|U1808|3,2018,joint_fund,E04,alpha_numeric,U1808,3,^U1808\d{3}$,1,212,212,1,1.000000,1,0,U1808212,U1808212,contiguous,official_completed_subset
2018|joint_fund|E04|U1810|3,2018,joint_fund,E04,alpha_numeric,U1810,3,^U1810\d{3}$,8,119,208,90,0.088889,2,82,U1810119,U1810208,sparse,official_completed_subset
2018|joint_fund|E04|U1860|3,2018,joint_fund,E04,alpha_numeric,U1860,3,^U1860\d{3}$,20,101,206,106,0.188679,2,86,U1860101,U1860206,sparse,official_completed_subset
2018|joint_fund|E04|U1864|3,2018,joint_fund,E04,alpha_numeric,U1864,3,^U1864\d{3}$,1,209,209,1,1.000000,1,0,U1864209,U1864209,contiguous,official_completed_subset
2018|joint_fund|E05|U1808|3,2018,joint_fund,E05,alpha_numeric,U1808,3,^U1808\d{3}$,5,213,217,5,1.000000,1,0,U1808213,U1808217,contiguous,official_completed_subset
2018|joint_fund|E05|U1809|3,2018,joint_fund,E05,alpha_numeric,U1809,3,^U1809\d{3}$,3,219,221,3,1.000000,1,0,U1809219,U1809221,contiguous,official_completed_subset
2018|joint_fund|E05|U1810|3,2018,joint_fund,E05,alpha_numeric,U1810,3,^U1810\d{3}$,2,123,124,2,1.000000,1,0,U1810123,U1810124,contiguous,official_completed_subset
2018|joint_fund|E05|U1813|3,2018,joint_fund,E05,alpha_numeric,U1813,3,^U1813\d{3}$,6,219,224,6,1.000000,1,0,U1813219,U1813224,contiguous,official_completed_subset
2018|joint_fund|E05|U1834|3,2018,joint_fund,E05,alpha_numeric,U1834,3,^U1834\d{3}$,2,201,202,2,1.000000,1,0,U1834201,U1834202,contiguous,official_completed_subset
2018|joint_fund|E05|U1837|3,2018,joint_fund,E05,alpha_numeric,U1837,3,^U1837\d{3}$,6,206,602,397,0.015113,2,391,U1837206,U1837602,sparse,official_completed_subset
2018|joint_fund|E05|U1864|3,2018,joint_fund,E05,alpha_numeric,U1864,3,^U1864\d{3}$,2,210,211,2,1.000000,1,0,U1864210,U1864211,contiguous,official_completed_subset
2018|joint_fund|E06|U1810|3,2018,joint_fund,E06,alpha_numeric,U1810,3,^U1810\d{3}$,6,125,209,85,0.070588,2,79,U1810125,U1810209,sparse,official_completed_subset
2018|joint_fund|E06|U1837|3,2018,joint_fund,E06,alpha_numeric,U1837,3,^U1837\d{3}$,1,211,211,1,1.000000,1,0,U1837211,U1837211,contiguous,official_completed_subset
2018|joint_fund|E06|U1864|3,2018,joint_fund,E06,alpha_numeric,U1864,3,^U1864\d{3}$,2,212,213,2,1.000000,1,0,U1864212,U1864213,contiguous,official_completed_subset
2018|joint_fund|E06|U1865|3,2018,joint_fund,E06,alpha_numeric,U1865,3,^U1865\d{3}$,1,101,101,1,1.000000,1,0,U1865101,U1865101,contiguous,official_completed_subset
2018|joint_fund|E07|U1806|3,2018,joint_fund,E07,alpha_numeric,U1806,3,^U1806\d{3}$,1,224,224,1,1.000000,1,0,U1806224,U1806224,contiguous,official_completed_subset
2018|joint_fund|E07|U1834|3,2018,joint_fund,E07,alpha_numeric,U1834,3,^U1834\d{3}$,3,203,205,3,1.000000,1,0,U1834203,U1834205,contiguous,official_completed_subset
2018|joint_fund|E07|U1864|3,2018,joint_fund,E07,alpha_numeric,U1864,3,^U1864\d{3}$,1,214,214,1,1.000000,1,0,U1864214,U1864214,contiguous,official_completed_subset
2018|joint_fund|E07|U1866|3,2018,joint_fund,E07,alpha_numeric,U1866,3,^U1866\d{3}$,12,201,212,12,1.000000,1,0,U1866201,U1866212,contiguous,official_completed_subset
2018|joint_fund|E08|U1806|3,2018,joint_fund,E08,alpha_numeric,U1806,3,^U1806\d{3}$,1,225,225,1,1.000000,1,0,U1806225,U1806225,contiguous,official_completed_subset
2018|joint_fund|E08|U1834|3,2018,joint_fund,E08,alpha_numeric,U1834,3,^U1834\d{3}$,4,206,209,4,1.000000,1,0,U1834206,U1834209,contiguous,official_completed_subset
2018|joint_fund|E08|U1839|3,2018,joint_fund,E08,alpha_numeric,U1839,3,^U1839\d{3}$,2,201,202,2,1.000000,1,0,U1839201,U1839202,contiguous,official_completed_subset
2018|joint_fund|E09|U1806|3,2018,joint_fund,E09,alpha_numeric,U1806,3,^U1806\d{3}$,1,226,226,1,1.000000,1,0,U1806226,U1806226,contiguous,official_completed_subset
2018|joint_fund|E09|U1865|3,2018,joint_fund,E09,alpha_numeric,U1865,3,^U1865\d{3}$,7,102,204,103,0.067961,2,96,U1865102,U1865204,sparse,official_completed_subset
2018|joint_fund|E11|U1806|3,2018,joint_fund,E11,alpha_numeric,U1806,3,^U1806\d{3}$,4,227,230,4,1.000000,1,0,U1806227,U1806230,contiguous,official_completed_subset
2018|joint_fund|E11|U1813|3,2018,joint_fund,E11,alpha_numeric,U1813,3,^U1813\d{3}$,1,225,225,1,1.000000,1,0,U1813225,U1813225,contiguous,official_completed_subset
2018|key|E01|51831|3,2018,key,E01,numeric8,51831,3,^51831\d{3}$,12,1,12,12,1.000000,1,0,51831001,51831012,contiguous,official_completed_subset
2018|key|E02|51832|3,2018,key,E02,numeric8,51832,3,^51832\d{3}$,11,1,11,11,1.000000,1,0,51832001,51832011,contiguous,official_completed_subset
2018|key|E03|51833|3,2018,key,E03,numeric8,51833,3,^51833\d{3}$,11,1,11,11,1.000000,1,0,51833001,51833011,contiguous,official_completed_subset
2018|key|E04|51834|3,2018,key,E04,numeric8,51834,3,^51834\d{3}$,10,1,10,10,1.000000,1,0,51834001,51834010,contiguous,official_completed_subset
2018|key|E05|51835|3,2018,key,E05,numeric8,51835,3,^51835\d{3}$,13,1,13,13,1.000000,1,0,51835001,51835013,contiguous,official_completed_subset
2018|key|E06|51836|3,2018,key,E06,numeric8,51836,3,^51836\d{3}$,10,1,10,10,1.000000,1,0,51836001,51836010,contiguous,official_completed_subset
2018|key|E07|51837|3,2018,key,E07,numeric8,51837,3,^51837\d{3}$,11,1,11,11,1.000000,1,0,51837001,51837011,contiguous,official_completed_subset
2018|key|E08|51838|3,2018,key,E08,numeric8,51838,3,^51838\d{3}$,10,1,12,12,0.833333,3,2,51838001,51838012,dense,official_completed_subset
2018|key|E09|51839|3,2018,key,E09,numeric8,51839,3,^51839\d{3}$,7,1,10,10,0.700000,3,3,51839001,51839010,moderate,official_completed_subset
2018|key|E10|51838|3,2018,key,E10,numeric8,51838,3,^51838\d{3}$,3,5,13,9,0.333333,3,6,51838005,51838013,sparse,official_completed_subset
2018|key|E10|51839|3,2018,key,E10,numeric8,51839,3,^51839\d{3}$,1,11,11,1,1.000000,1,0,51839011,51839011,contiguous,official_completed_subset
2018|key|E11|51839|3,2018,key,E11,numeric8,51839,3,^51839\d{3}$,3,2,5,4,0.750000,2,1,51839002,51839005,moderate,official_completed_subset
2018|major_research_plan|E01|91856|3,2018,major_research_plan,E01,numeric8,91856,3,^91856\d{3}$,1,127,127,1,1.000000,1,0,91856127,91856127,contiguous,official_completed_subset
2018|major_research_plan|E01|91860|3,2018,major_research_plan,E01,numeric8,91860,3,^91860\d{3}$,16,0,202,203,0.078818,3,187,91860000,91860202,sparse,official_completed_subset
2018|major_research_plan|E02|91833|3,2018,major_research_plan,E02,numeric8,91833,3,^91833\d{3}$,1,302,302,1,1.000000,1,0,91833302,91833302,contiguous,official_completed_subset
2018|major_research_plan|E02|91860|3,2018,major_research_plan,E02,numeric8,91860,3,^91860\d{3}$,4,116,203,88,0.045455,2,84,91860116,91860203,sparse,official_completed_subset
2018|major_research_plan|E03|91833|3,2018,major_research_plan,E03,numeric8,91833,3,^91833\d{3}$,2,0,305,306,0.006536,2,304,91833000,91833305,sparse,official_completed_subset
2018|major_research_plan|E03|91856|3,2018,major_research_plan,E03,numeric8,91856,3,^91856\d{3}$,1,128,128,1,1.000000,1,0,91856128,91856128,contiguous,official_completed_subset
2018|major_research_plan|E03|91860|3,2018,major_research_plan,E03,numeric8,91860,3,^91860\d{3}$,3,119,204,86,0.034884,2,83,91860119,91860204,sparse,official_completed_subset
2018|major_research_plan|E04|91845|3,2018,major_research_plan,E04,numeric8,91845,3,^91845\d{3}$,1,113,113,1,1.000000,1,0,91845113,91845113,contiguous,official_completed_subset
2018|major_research_plan|E04|91860|3,2018,major_research_plan,E04,numeric8,91860,3,^91860\d{3}$,3,121,123,3,1.000000,1,0,91860121,91860123,contiguous,official_completed_subset
2018|major_research_plan|E05|91848|3,2018,major_research_plan,E05,numeric8,91848,3,^91848\d{3}$,9,101,204,104,0.086538,2,95,91848101,91848204,sparse,official_completed_subset
2018|major_research_plan|E05|91860|3,2018,major_research_plan,E05,numeric8,91860,3,^91860\d{3}$,18,124,208,85,0.211765,2,67,91860124,91860208,sparse,official_completed_subset
2018|major_research_plan|E06|91841|3,2018,major_research_plan,E06,numeric8,91841,3,^91841\d{3}$,1,0,0,1,1.000000,1,0,91841000,91841000,contiguous,official_completed_subset
2018|major_research_plan|E06|91860|3,2018,major_research_plan,E06,numeric8,91860,3,^91860\d{3}$,1,138,138,1,1.000000,1,0,91860138,91860138,contiguous,official_completed_subset
2018|major_research_plan|E09|91847|3,2018,major_research_plan,E09,numeric8,91847,3,^91847\d{3}$,3,0,302,303,0.009901,2,300,91847000,91847302,sparse,official_completed_subset
2018|regional|E01|51861|3,2018,regional,E01,numeric8,51861,3,^51861\d{3}$,34,1,34,34,1.000000,1,0,51861001,51861034,contiguous,official_completed_subset
2018|regional|E02|51862|3,2018,regional,E02,numeric8,51862,3,^51862\d{3}$,35,1,36,36,0.972222,2,1,51862001,51862036,dense,official_completed_subset
2018|regional|E03|51863|3,2018,regional,E03,numeric8,51863,3,^51863\d{3}$,22,1,22,22,1.000000,1,0,51863001,51863022,contiguous,official_completed_subset
2018|regional|E04|51864|3,2018,regional,E04,numeric8,51864,3,^51864\d{3}$,45,1,46,46,0.978261,2,1,51864001,51864046,dense,official_completed_subset
2018|regional|E05|51865|3,2018,regional,E05,numeric8,51865,3,^51865\d{3}$,59,1,59,59,1.000000,1,0,51865001,51865059,contiguous,official_completed_subset
2018|regional|E06|51866|3,2018,regional,E06,numeric8,51866,3,^51866\d{3}$,17,1,17,17,1.000000,1,0,51866001,51866017,contiguous,official_completed_subset
2018|regional|E07|51867|3,2018,regional,E07,numeric8,51867,3,^51867\d{3}$,22,1,22,22,1.000000,1,0,51867001,51867022,contiguous,official_completed_subset
2018|regional|E08|51868|3,2018,regional,E08,numeric8,51868,3,^51868\d{3}$,58,1,76,76,0.763158,11,18,51868001,51868076,moderate,official_completed_subset
2018|regional|E09|51869|3,2018,regional,E09,numeric8,51869,3,^51869\d{3}$,26,1,31,31,0.838710,5,5,51869001,51869031,dense,official_completed_subset
2018|regional|E10|51868|3,2018,regional,E10,numeric8,51868,3,^51868\d{3}$,18,3,72,70,0.257143,10,52,51868003,51868072,sparse,official_completed_subset
2018|regional|E10|51869|3,2018,regional,E10,numeric8,51869,3,^51869\d{3}$,6,6,32,27,0.222222,5,21,51869006,51869032,sparse,official_completed_subset
2018|youth_c|E01|51801|3,2018,youth_c,E01,numeric8,51801,3,^51801\d{3}$,237,1,238,238,0.995798,2,1,51801001,51801238,dense,official_completed_subset
2018|youth_c|E02|51802|3,2018,youth_c,E02,numeric8,51802,3,^51802\d{3}$,361,1,361,361,1.000000,1,0,51802001,51802361,contiguous,official_completed_subset
2018|youth_c|E03|51803|3,2018,youth_c,E03,numeric8,51803,3,^51803\d{3}$,246,1,246,246,1.000000,1,0,51803001,51803246,contiguous,official_completed_subset
2018|youth_c|E04|51804|3,2018,youth_c,E04,numeric8,51804,3,^51804\d{3}$,355,1,356,356,0.997191,2,1,51804001,51804356,dense,official_completed_subset
2018|youth_c|E05|51805|3,2018,youth_c,E05,numeric8,51805,3,^51805\d{3}$,556,1,557,557,0.998205,2,1,51805001,51805557,dense,official_completed_subset
2018|youth_c|E06|51806|3,2018,youth_c,E06,numeric8,51806,3,^51806\d{3}$,251,1,251,251,1.000000,1,0,51806001,51806251,contiguous,official_completed_subset
2018|youth_c|E07|51807|3,2018,youth_c,E07,numeric8,51807,3,^51807\d{3}$,205,1,206,206,0.995146,2,1,51807001,51807206,dense,official_completed_subset
2018|youth_c|E08|51808|3,2018,youth_c,E08,numeric8,51808,3,^51808\d{3}$,401,4,563,560,0.716071,76,159,51808004,51808563,moderate,official_completed_subset
2018|youth_c|E09|51809|3,2018,youth_c,E09,numeric8,51809,3,^51809\d{3}$,161,2,297,296,0.543919,44,135,51809002,51809297,moderate,official_completed_subset
2018|youth_c|E10|51808|3,2018,youth_c,E10,numeric8,51808,3,^51808\d{3}$,161,1,564,564,0.285461,76,403,51808001,51808564,sparse,official_completed_subset
2018|youth_c|E10|51809|3,2018,youth_c,E10,numeric8,51809,3,^51809\d{3}$,46,1,298,298,0.154362,27,252,51809001,51809298,sparse,official_completed_subset
2018|youth_c|E11|51809|3,2018,youth_c,E11,numeric8,51809,3,^51809\d{3}$,91,21,296,276,0.329710,28,185,51809021,51809296,sparse,official_completed_subset
2019|general|E01|51971|3,2019,general,E01,numeric8,51971,3,^51971\d{3}$,251,1,251,251,1.000000,1,0,51971001,51971251,contiguous,official_completed_subset
2019|general|E02|51972|3,2019,general,E02,numeric8,51972,3,^51972\d{3}$,349,1,351,351,0.994302,2,2,51972001,51972351,dense,official_completed_subset
2019|general|E03|51973|3,2019,general,E03,numeric8,51973,3,^51973\d{3}$,245,1,246,246,0.995935,2,1,51973001,51973246,dense,official_completed_subset
2019|general|E04|51974|3,2019,general,E04,numeric8,51974,3,^51974\d{3}$,379,1,380,380,0.997368,2,1,51974001,51974380,dense,official_completed_subset
2019|general|E05|51975|3,2019,general,E05,numeric8,51975,3,^51975\d{3}$,597,1,599,599,0.996661,3,2,51975001,51975599,dense,official_completed_subset
2019|general|E06|51976|3,2019,general,E06,numeric8,51976,3,^51976\d{3}$,238,1,238,238,1.000000,1,0,51976001,51976238,contiguous,official_completed_subset
2019|general|E07|51977|3,2019,general,E07,numeric8,51977,3,^51977\d{3}$,220,1,221,221,0.995475,2,1,51977001,51977221,dense,official_completed_subset
2019|general|E08|51978|3,2019,general,E08,numeric8,51978,3,^51978\d{3}$,512,2,678,677,0.756278,59,165,51978002,51978678,moderate,official_completed_subset
2019|general|E09|51979|3,2019,general,E09,numeric8,51979,3,^51979\d{3}$,155,1,297,297,0.521886,37,142,51979001,51979297,moderate,official_completed_subset
2019|general|E10|51978|3,2019,general,E10,numeric8,51978,3,^51978\d{3}$,164,1,676,676,0.242604,58,512,51978001,51978676,sparse,official_completed_subset
2019|general|E10|51979|3,2019,general,E10,numeric8,51979,3,^51979\d{3}$,44,6,294,289,0.152249,27,245,51979006,51979294,sparse,official_completed_subset
2019|general|E11|51979|3,2019,general,E11,numeric8,51979,3,^51979\d{3}$,96,13,283,271,0.354244,22,175,51979013,51979283,sparse,official_completed_subset
2019|joint_fund|E01|U1906|3,2019,joint_fund,E01,alpha_numeric,U1906,3,^U1906\d{3}$,1,226,226,1,1.000000,1,0,U1906226,U1906226,contiguous,official_completed_subset
2019|joint_fund|E01|U1908|3,2019,joint_fund,E01,alpha_numeric,U1908,3,^U1908\d{3}$,2,219,220,2,1.000000,1,0,U1908219,U1908220,contiguous,official_completed_subset
2019|joint_fund|E01|U1964|3,2019,joint_fund,E01,alpha_numeric,U1964,3,^U1964\d{3}$,1,204,204,1,1.000000,1,0,U1964204,U1964204,contiguous,official_completed_subset
2019|joint_fund|E01|U1967|3,2019,joint_fund,E01,alpha_numeric,U1967,3,^U1967\d{3}$,2,211,212,2,1.000000,1,0,U1967211,U1967212,contiguous,official_completed_subset
2019|joint_fund|E01|U19A2|3,2019,joint_fund,E01,other,U19A2,3,^U19A2\d{3}$,3,84,86,3,1.000000,1,0,U19A2084,U19A2086,contiguous,official_completed_subset
2019|joint_fund|E02|U1906|3,2019,joint_fund,E02,alpha_numeric,U1906,3,^U1906\d{3}$,1,227,227,1,1.000000,1,0,U1906227,U1906227,contiguous,official_completed_subset
2019|joint_fund|E02|U1909|3,2019,joint_fund,E02,alpha_numeric,U1909,3,^U1909\d{3}$,4,211,214,4,1.000000,1,0,U1909211,U1909214,contiguous,official_completed_subset
2019|joint_fund|E02|U1910|3,2019,joint_fund,E02,alpha_numeric,U1910,3,^U1910\d{3}$,3,208,210,3,1.000000,1,0,U1910208,U1910210,contiguous,official_completed_subset
2019|joint_fund|E02|U1937|3,2019,joint_fund,E02,alpha_numeric,U1937,3,^U1937\d{3}$,1,201,201,1,1.000000,1,0,U1937201,U1937201,contiguous,official_completed_subset
2019|joint_fund|E02|U1964|3,2019,joint_fund,E02,alpha_numeric,U1964,3,^U1964\d{3}$,1,205,205,1,1.000000,1,0,U1964205,U1964205,contiguous,official_completed_subset
2019|joint_fund|E02|U19A2|3,2019,joint_fund,E02,other,U19A2,3,^U19A2\d{3}$,7,87,93,7,1.000000,1,0,U19A2087,U19A2093,contiguous,official_completed_subset
2019|joint_fund|E03|U1908|3,2019,joint_fund,E03,alpha_numeric,U1908,3,^U1908\d{3}$,1,221,221,1,1.000000,1,0,U1908221,U1908221,contiguous,official_completed_subset
2019|joint_fund|E03|U19A2|3,2019,joint_fund,E03,other,U19A2,3,^U19A2\d{3}$,3,94,96,3,1.000000,1,0,U19A2094,U19A2096,contiguous,official_completed_subset
2019|joint_fund|E04|U1908|3,2019,joint_fund,E04,alpha_numeric,U1908,3,^U1908\d{3}$,6,222,227,6,1.000000,1,0,U1908222,U1908227,contiguous,official_completed_subset
2019|joint_fund|E04|U1960|3,2019,joint_fund,E04,alpha_numeric,U1960,3,^U1960\d{3}$,20,101,205,105,0.190476,2,85,U1960101,U1960205,sparse,official_completed_subset
2019|joint_fund|E04|U1967|3,2019,joint_fund,E04,alpha_numeric,U1967,3,^U1967\d{3}$,2,213,214,2,1.000000,1,0,U1967213,U1967214,contiguous,official_completed_subset
2019|joint_fund|E04|U19A2|3,2019,joint_fund,E04,other,U19A2,3,^U19A2\d{3}$,3,97,99,3,1.000000,1,0,U19A2097,U19A2099,contiguous,official_completed_subset
2019|joint_fund|E04|U19A20|3,2019,joint_fund,E04,other,U19A20,3,^U19A20\d{3}$,1,100,100,1,1.000000,1,0,U19A20100,U19A20100,contiguous,official_completed_subset
2019|joint_fund|E04|U19B2|3,2019,joint_fund,E04,other,U19B2,3,^U19B2\d{3}$,4,9,12,4,1.000000,1,0,U19B2009,U19B2012,contiguous,official_completed_subset
2019|joint_fund|E05|U1908|3,2019,joint_fund,E05,alpha_numeric,U1908,3,^U1908\d{3}$,6,228,233,6,1.000000,1,0,U1908228,U1908233,contiguous,official_completed_subset
2019|joint_fund|E05|U1909|3,2019,joint_fund,E05,alpha_numeric,U1909,3,^U1909\d{3}$,6,215,221,7,0.857143,2,1,U1909215,U1909221,dense,official_completed_subset
2019|joint_fund|E05|U1910|3,2019,joint_fund,E05,alpha_numeric,U1910,3,^U1910\d{3}$,3,211,213,3,1.000000,1,0,U1910211,U1910213,contiguous,official_completed_subset
2019|joint_fund|E05|U1913|3,2019,joint_fund,E05,alpha_numeric,U1913,3,^U1913\d{3}$,4,213,216,4,1.000000,1,0,U1913213,U1913216,contiguous,official_completed_subset
2019|joint_fund|E05|U1934|3,2019,joint_fund,E05,alpha_numeric,U1934,3,^U1934\d{3}$,3,201,203,3,1.000000,1,0,U1934201,U1934203,contiguous,official_completed_subset
2019|joint_fund|E05|U1937|3,2019,joint_fund,E05,alpha_numeric,U1937,3,^U1937\d{3}$,10,202,603,402,0.024876,2,392,U1937202,U1937603,sparse,official_completed_subset
